dataset,model,test_metric,runtime,parameters,peak_cuda_memory_bytes,num_nodes,num_edges,peak_cuda_memory_mb
atlas_het,graphatlas_c_membership,0.8585858345031738,21.90328788757324,64834,0.0,480,6540,0.0
atlas_het,graphatlas_c_membership,0.8163265585899353,14.41733717918396,64834,0.0,480,6456,0.0
atlas_het,graphatlas_c_membership,0.8163265585899353,14.450042963027954,64834,0.0,480,6456,0.0
atlas_het,graphatlas_c_membership,0.8163265585899353,14.35467767715454,64834,0.0,480,6456,0.0
atlas_het,graphatlas_c_membership,0.704081654548645,17.27957057952881,64834,0.0,480,6506,0.0
atlas_het,graphatlas_c_membership,0.704081654548645,17.145941734313965,64834,0.0,480,6506,0.0
atlas_het,graphatlas_c_membership,0.704081654548645,17.08391308784485,64834,0.0,480,6506,0.0
atlas_het,graphatlas_c_membership,0.7346938848495483,16.063786029815674,64834,0.0,480,6486,0.0
atlas_het,graphatlas_c_membership,0.7346938848495483,16.135416507720947,64834,0.0,480,6486,0.0
atlas_het,graphatlas_c_membership,0.7346938848495483,16.05995225906372,64834,0.0,480,6486,0.0
atlas_het,graphatlas_c_membership,0.8061224222183228,20.86764240264893,64834,0.0,480,6552,0.0
atlas_het,graphatlas_c_membership,0.8061224222183228,20.993823289871216,64834,0.0,480,6552,0.0
atlas_het,graphatlas_c_membership,0.8061224222183228,20.778244256973267,64834,0.0,480,6552,0.0
atlas_het,graphatlas_c_q_reference,0.304347813129425,0.5580666065216064,64834,0.0,96,1274,0.0
atlas_het,graphatlas_c_q_reference,0.304347813129425,0.5510485172271729,64834,0.0,96,1274,0.0
atlas_het,graphatlas_c_q_reference,0.9090909361839294,24.10802102088928,64834,0.0,480,6540,0.0
atlas_het,graphatlas_c_q_reference,0.8282828330993652,12.081785202026367,64834,0.0,480,6540,0.0
atlas_het,graphatlas_c_q_reference,0.8282828330993652,11.983160018920898,64834,0.0,480,6540,0.0
atlas_het,graphatlas_c_q_reference,0.8282828330993652,12.060735702514648,64834,0.0,480,6540,0.0
atlas_het,graphatlas_c_q_reference,0.8282828330993652,12.033489227294922,64834,0.0,480,6540,0.0
atlas_het,graphatlas_c_q_reference,0.8383838534355164,16.96173357963562,64834,0.0,480,6540,0.0
atlas_het,graphatlas_c_q_reference,0.8383838534355164,17.4176082611084,64834,0.0,480,6540,0.0
atlas_het,graphatlas_c_q_reference,0.8383838534355164,17.727452516555786,64834,0.0,480,6540,0.0
atlas_het,graphatlas_c_q_reference,0.8383838534355164,17.2922146320343,64834,0.0,480,6540,0.0
atlas_het,graphatlas_c_q_reference,0.8787878751754761,17.160402297973633,64834,0.0,480,6540,0.0
atlas_het,graphatlas_c_q_reference,0.8787878751754761,17.109933614730835,64834,0.0,480,6540,0.0
atlas_het,graphatlas_c_q_reference,0.8787878751754761,17.136497974395752,64834,0.0,480,6540,0.0
atlas_het,graphatlas_c_q_reference,0.8787878751754761,16.92250657081604,64834,0.0,480,6540,0.0
atlas_het,graphatlas_c_q_reference,0.9090909361839294,23.574604511260983,64834,0.0,480,6540,0.0
atlas_het,graphatlas_c_q_reference,0.9090909361839294,23.61004328727722,64834,0.0,480,6540,0.0
atlas_het,graphatlas_c_q_reference,0.9090909361839294,23.52826833724976,64834,0.0,480,6540,0.0
atlas_het,graphatlas_c_q_reference,0.795918345451355,14.254904747009276,64834,0.0,480,6456,0.0
atlas_het,graphatlas_c_q_reference,0.795918345451355,15.756354570388794,64834,0.0,480,6456,0.0
atlas_het,graphatlas_c_q_reference,0.795918345451355,15.786498069763184,64834,0.0,480,6456,0.0
atlas_het,graphatlas_c_q_reference,0.795918345451355,15.797553062438965,64834,0.0,480,6456,0.0
atlas_het,graphatlas_c_q_reference,0.795918345451355,15.813141584396362,64834,0.0,480,6456,0.0
atlas_het,graphatlas_c_q_reference,0.8367347121238708,16.783685445785522,64834,0.0,480,6456,0.0
atlas_het,graphatlas_c_q_reference,0.8367347121238708,17.212307691574097,64834,0.0,480,6456,0.0
atlas_het,graphatlas_c_q_reference,0.8367347121238708,17.48800563812256,64834,0.0,480,6456,0.0
atlas_het,graphatlas_c_q_reference,0.8367347121238708,17.09519338607788,64834,0.0,480,6456,0.0
atlas_het,graphatlas_c_q_reference,0.8367347121238708,20.990681886672974,64834,0.0,480,6456,0.0
atlas_het,graphatlas_c_q_reference,0.8367347121238708,20.93851399421692,64834,0.0,480,6456,0.0
atlas_het,graphatlas_c_q_reference,0.8367347121238708,20.79966640472412,64834,0.0,480,6456,0.0
atlas_het,graphatlas_c_q_reference,0.8367347121238708,20.515992164611816,64834,0.0,480,6456,0.0
atlas_het,graphatlas_c_q_reference,0.795918345451355,13.96495771408081,64834,0.0,480,6456,0.0
atlas_het,graphatlas_c_q_reference,0.795918345451355,14.028162717819214,64834,0.0,480,6456,0.0
atlas_het,graphatlas_c_q_reference,0.795918345451355,13.963806390762327,64834,0.0,480,6456,0.0
atlas_het,graphatlas_c_q_reference,0.7142857313156128,19.174442768096924,64834,0.0,480,6506,0.0
atlas_het,graphatlas_c_q_reference,0.6836734414100647,12.09394669532776,64834,0.0,480,6506,0.0
atlas_het,graphatlas_c_q_reference,0.6836734414100647,11.98249363899231,64834,0.0,480,6506,0.0
atlas_het,graphatlas_c_q_reference,0.6836734414100647,12.30464506149292,64834,0.0,480,6506,0.0
atlas_het,graphatlas_c_q_reference,0.6836734414100647,12.061062097549438,64834,0.0,480,6506,0.0
atlas_het,graphatlas_c_q_reference,0.8163265585899353,18.88669991493225,64834,0.0,480,6506,0.0
atlas_het,graphatlas_c_q_reference,0.8163265585899353,19.30277204513549,64834,0.0,480,6506,0.0
atlas_het,graphatlas_c_q_reference,0.8163265585899353,19.135480403900143,64834,0.0,480,6506,0.0
atlas_het,graphatlas_c_q_reference,0.8163265585899353,19.06313252449036,64834,0.0,480,6506,0.0
atlas_het,graphatlas_c_q_reference,0.704081654548645,14.168521404266356,64834,0.0,480,6506,0.0
atlas_het,graphatlas_c_q_reference,0.704081654548645,14.240072965621948,64834,0.0,480,6506,0.0
atlas_het,graphatlas_c_q_reference,0.704081654548645,14.184716939926147,64834,0.0,480,6506,0.0
atlas_het,graphatlas_c_q_reference,0.704081654548645,13.906771183013916,64834,0.0,480,6506,0.0
atlas_het,graphatlas_c_q_reference,0.7142857313156128,18.758702278137207,64834,0.0,480,6506,0.0
atlas_het,graphatlas_c_q_reference,0.7142857313156128,18.76018619537353,64834,0.0,480,6506,0.0
atlas_het,graphatlas_c_q_reference,0.7142857313156128,18.78296136856079,64834,0.0,480,6506,0.0
atlas_het,graphatlas_c_q_reference,0.7346938848495483,21.51859664916992,64834,0.0,480,6486,0.0
atlas_het,graphatlas_c_q_reference,0.7346938848495483,21.506635665893555,64834,0.0,480,6486,0.0
atlas_het,graphatlas_c_q_reference,0.7346938848495483,21.61808037757873,64834,0.0,480,6486,0.0
atlas_het,graphatlas_c_q_reference,0.795918345451355,21.588530778884888,64834,0.0,480,6552,0.0
atlas_het,graphatlas_c_q_reference,0.795918345451355,21.649481058120728,64834,0.0,480,6552,0.0
atlas_het,graphatlas_c_q_reference,0.795918345451355,21.821765661239624,64834,0.0,480,6552,0.0
atlas_het,graphatlas_c_q_shuffle_edge,0.8888888955116272,18.020537614822388,64834,0.0,480,6540,0.0
atlas_het,graphatlas_c_q_shuffle_edge,0.8888888955116272,17.95089864730835,64834,0.0,480,6540,0.0
atlas_het,graphatlas_c_q_shuffle_edge,0.8888888955116272,17.98504114151001,64834,0.0,480,6540,0.0
atlas_het,graphatlas_c_q_shuffle_edge,0.8367347121238708,18.13003826141357,64834,0.0,480,6456,0.0
atlas_het,graphatlas_c_q_shuffle_edge,0.8367347121238708,17.904646396636963,64834,0.0,480,6456,0.0
atlas_het,graphatlas_c_q_shuffle_edge,0.8367347121238708,17.780945539474487,64834,0.0,480,6456,0.0
atlas_het,graphatlas_c_q_shuffle_edge,0.7346938848495483,25.00063467025757,64834,0.0,480,6506,0.0
atlas_het,graphatlas_c_q_shuffle_edge,0.7346938848495483,24.985126495361328,64834,0.0,480,6506,0.0
atlas_het,graphatlas_c_q_shuffle_edge,0.7346938848495483,24.72735595703125,64834,0.0,480,6506,0.0
atlas_het,graphatlas_c_q_shuffle_edge,0.7244898080825806,15.597954511642456,64834,0.0,480,6486,0.0
atlas_het,graphatlas_c_q_shuffle_edge,0.7244898080825806,15.734424114227297,64834,0.0,480,6486,0.0
atlas_het,graphatlas_c_q_shuffle_edge,0.7244898080825806,15.629314661026,64834,0.0,480,6486,0.0
atlas_het,graphatlas_c_q_shuffle_edge,0.8265306353569031,28.192508935928345,64834,0.0,480,6552,0.0
atlas_het,graphatlas_c_q_shuffle_edge,0.8265306353569031,28.53087830543518,64834,0.0,480,6552,0.0
atlas_het,graphatlas_c_q_shuffle_edge,0.8265306353569031,28.34524416923523,64834,0.0,480,6552,0.0
atlas_het,graphatlas_c_q_shuffle_source,0.304347813129425,0.7000041007995605,64834,0.0,96,1274,0.0
atlas_het,graphatlas_c_q_shuffle_source,0.304347813129425,0.6001431941986084,64834,0.0,96,1274,0.0
atlas_het,graphatlas_c_q_shuffle_source,0.9090909361839294,19.786325931549072,64834,0.0,480,6540,0.0
atlas_het,graphatlas_c_q_shuffle_source,0.8787878751754761,24.23270869255066,64834,0.0,480,6540,0.0
atlas_het,graphatlas_c_q_shuffle_source,0.8787878751754761,24.09869337081909,64834,0.0,480,6540,0.0
atlas_het,graphatlas_c_q_shuffle_source,0.8787878751754761,24.11773371696472,64834,0.0,480,6540,0.0
atlas_het,graphatlas_c_q_shuffle_source,0.8787878751754761,24.04941725730896,64834,0.0,480,6540,0.0
atlas_het,graphatlas_c_q_shuffle_source,0.8585858345031738,22.05073976516724,64834,0.0,480,6540,0.0
atlas_het,graphatlas_c_q_shuffle_source,0.8585858345031738,22.773956060409542,64834,0.0,480,6540,0.0
atlas_het,graphatlas_c_q_shuffle_source,0.8585858345031738,23.054692029953003,64834,0.0,480,6540,0.0
atlas_het,graphatlas_c_q_shuffle_source,0.8585858345031738,22.246495962142944,64834,0.0,480,6540,0.0
atlas_het,graphatlas_c_q_shuffle_source,0.8585858345031738,16.576146841049194,64834,0.0,480,6540,0.0
atlas_het,graphatlas_c_q_shuffle_source,0.8585858345031738,16.637495756149292,64834,0.0,480,6540,0.0
atlas_het,graphatlas_c_q_shuffle_source,0.8585858345031738,16.59038758277893,64834,0.0,480,6540,0.0
atlas_het,graphatlas_c_q_shuffle_source,0.8585858345031738,16.436504364013672,64834,0.0,480,6540,0.0
atlas_het,graphatlas_c_q_shuffle_source,0.9090909361839294,19.831085681915283,64834,0.0,480,6540,0.0
atlas_het,graphatlas_c_q_shuffle_source,0.9090909361839294,19.67661571502685,64834,0.0,480,6540,0.0
atlas_het,graphatlas_c_q_shuffle_source,0.9090909361839294,19.86360025405884,64834,0.0,480,6540,0.0
atlas_het,graphatlas_c_q_shuffle_source,0.8163265585899353,17.70020627975464,64834,0.0,480,6456,0.0
atlas_het,graphatlas_c_q_shuffle_source,0.8163265585899353,20.54388976097107,64834,0.0,480,6456,0.0
atlas_het,graphatlas_c_q_shuffle_source,0.8163265585899353,20.81371140480041,64834,0.0,480,6456,0.0
atlas_het,graphatlas_c_q_shuffle_source,0.8163265585899353,20.683354377746586,64834,0.0,480,6456,0.0
atlas_het,graphatlas_c_q_shuffle_source,0.8163265585899353,20.71100234985352,64834,0.0,480,6456,0.0
atlas_het,graphatlas_c_q_shuffle_source,0.795918345451355,17.420196294784546,64834,0.0,480,6456,0.0
atlas_het,graphatlas_c_q_shuffle_source,0.795918345451355,17.94528818130493,64834,0.0,480,6456,0.0
atlas_het,graphatlas_c_q_shuffle_source,0.795918345451355,17.676079273223877,64834,0.0,480,6456,0.0
atlas_het,graphatlas_c_q_shuffle_source,0.795918345451355,17.712636470794678,64834,0.0,480,6456,0.0
atlas_het,graphatlas_c_q_shuffle_source,0.8061224222183228,20.951205730438232,64834,0.0,480,6456,0.0
atlas_het,graphatlas_c_q_shuffle_source,0.8061224222183228,21.07965493202209,64834,0.0,480,6456,0.0
atlas_het,graphatlas_c_q_shuffle_source,0.8061224222183228,20.959449529647827,64834,0.0,480,6456,0.0
atlas_het,graphatlas_c_q_shuffle_source,0.8061224222183228,20.888002634048465,64834,0.0,480,6456,0.0
atlas_het,graphatlas_c_q_shuffle_source,0.8163265585899353,17.53696846961975,64834,0.0,480,6456,0.0
atlas_het,graphatlas_c_q_shuffle_source,0.8163265585899353,17.36380362510681,64834,0.0,480,6456,0.0
atlas_het,graphatlas_c_q_shuffle_source,0.8163265585899353,17.37296438217163,64834,0.0,480,6456,0.0
atlas_het,graphatlas_c_q_shuffle_source,0.7244898080825806,21.425196647644043,64834,0.0,480,6506,0.0
atlas_het,graphatlas_c_q_shuffle_source,0.7551020383834839,25.229463577270508,64834,0.0,480,6506,0.0
atlas_het,graphatlas_c_q_shuffle_source,0.7551020383834839,25.19914221763611,64834,0.0,480,6506,0.0
atlas_het,graphatlas_c_q_shuffle_source,0.7551020383834839,25.12432217597961,64834,0.0,480,6506,0.0
atlas_het,graphatlas_c_q_shuffle_source,0.7551020383834839,25.11022543907165,64834,0.0,480,6506,0.0
atlas_het,graphatlas_c_q_shuffle_source,0.795918345451355,24.287760496139526,64834,0.0,480,6506,0.0
atlas_het,graphatlas_c_q_shuffle_source,0.795918345451355,25.00750303268433,64834,0.0,480,6506,0.0
atlas_het,graphatlas_c_q_shuffle_source,0.795918345451355,25.198033094406128,64834,0.0,480,6506,0.0
atlas_het,graphatlas_c_q_shuffle_source,0.795918345451355,24.77641725540161,64834,0.0,480,6506,0.0
atlas_het,graphatlas_c_q_shuffle_source,0.6938775777816772,15.386963605880736,64834,0.0,480,6506,0.0
atlas_het,graphatlas_c_q_shuffle_source,0.6938775777816772,15.390470504760742,64834,0.0,480,6506,0.0
atlas_het,graphatlas_c_q_shuffle_source,0.6938775777816772,15.436452865600586,64834,0.0,480,6506,0.0
atlas_het,graphatlas_c_q_shuffle_source,0.6938775777816772,15.33820343017578,64834,0.0,480,6506,0.0
atlas_het,graphatlas_c_q_shuffle_source,0.7244898080825806,20.91505146026612,64834,0.0,480,6506,0.0
atlas_het,graphatlas_c_q_shuffle_source,0.7244898080825806,20.849051475524902,64834,0.0,480,6506,0.0
atlas_het,graphatlas_c_q_shuffle_source,0.7244898080825806,20.893846035003666,64834,0.0,480,6506,0.0
atlas_het,graphatlas_c_q_shuffle_source,0.7857142686843872,16.25882124900818,64834,0.0,480,6486,0.0
atlas_het,graphatlas_c_q_shuffle_source,0.7857142686843872,16.454713582992554,64834,0.0,480,6486,0.0
atlas_het,graphatlas_c_q_shuffle_source,0.7857142686843872,16.24235463142395,64834,0.0,480,6486,0.0
atlas_het,graphatlas_c_q_shuffle_source,0.7755101919174194,25.43284773826599,64834,0.0,480,6552,0.0
atlas_het,graphatlas_c_q_shuffle_source,0.7755101919174194,25.59441041946411,64834,0.0,480,6552,0.0
atlas_het,graphatlas_c_q_shuffle_source,0.7755101919174194,25.32451581954956,64834,0.0,480,6552,0.0
atlas_het,graphatlas_c_random,0.8989899158477783,15.448745489120483,64834,0.0,480,6540,0.0
atlas_het,graphatlas_c_random,0.8989899158477783,15.711435556411743,64834,0.0,480,6540,0.0
atlas_het,graphatlas_c_random,0.8989899158477783,15.528812170028688,64834,0.0,480,6540,0.0
atlas_het,graphatlas_c_random,0.8265306353569031,13.352009057998655,64834,0.0,480,6456,0.0
atlas_het,graphatlas_c_random,0.8265306353569031,13.614270210266112,64834,0.0,480,6456,0.0
atlas_het,graphatlas_c_random,0.8265306353569031,13.46990966796875,64834,0.0,480,6456,0.0
atlas_het,graphatlas_c_random,0.7551020383834839,23.35980343818665,64834,0.0,480,6506,0.0
atlas_het,graphatlas_c_random,0.7551020383834839,24.05577039718628,64834,0.0,480,6506,0.0
atlas_het,graphatlas_c_random,0.7551020383834839,23.863022327423096,64834,0.0,480,6506,0.0
atlas_het,graphatlas_c_random,0.7346938848495483,20.294150829315186,64834,0.0,480,6486,0.0
atlas_het,graphatlas_c_random,0.7346938848495483,20.365869760513306,64834,0.0,480,6486,0.0
atlas_het,graphatlas_c_random,0.7346938848495483,20.396562576293945,64834,0.0,480,6486,0.0
atlas_het,graphatlas_c_random,0.8265306353569031,22.49129629135132,64834,0.0,480,6552,0.0
atlas_het,graphatlas_c_random,0.8265306353569031,22.573564052581787,64834,0.0,480,6552,0.0
atlas_het,graphatlas_c_random,0.8265306353569031,22.53876757621765,64834,0.0,480,6552,0.0
atlas_het,graphatlas_min_distortion,0.304347813129425,0.490333080291748,64834,0.0,96,1274,0.0
atlas_het,graphatlas_min_distortion,0.304347813129425,0.5112104415893555,64834,0.0,96,1274,0.0
atlas_het,graphatlas_min_distortion,0.8585858345031738,15.285750150680542,64834,0.0,480,6540,0.0
atlas_het,graphatlas_min_distortion,0.8585858345031738,15.194523811340332,64834,0.0,480,6540,0.0
atlas_het,graphatlas_min_distortion,0.8585858345031738,15.124849081039429,64834,0.0,480,6540,0.0
atlas_het,graphatlas_min_distortion,0.8585858345031738,15.174653053283691,64834,0.0,480,6540,0.0
atlas_het,graphatlas_min_distortion,0.9292929172515868,11.907574892044067,64834,0.0,480,6540,0.0
atlas_het,graphatlas_min_distortion,0.9292929172515868,11.769267320632936,64834,0.0,480,6540,0.0
atlas_het,graphatlas_min_distortion,0.9292929172515868,11.744781017303469,64834,0.0,480,6540,0.0
atlas_het,graphatlas_min_distortion,0.9292929172515868,11.837092876434326,64834,0.0,480,6540,0.0
atlas_het,graphatlas_min_distortion,0.8484848737716675,11.3319411277771,64834,0.0,480,6540,0.0
atlas_het,graphatlas_min_distortion,0.8484848737716675,11.257455587387083,64834,0.0,480,6540,0.0
atlas_het,graphatlas_min_distortion,0.8484848737716675,11.579793214797974,64834,0.0,480,6540,0.0
atlas_het,graphatlas_min_distortion,0.8484848737716675,11.348804950714111,64834,0.0,480,6540,0.0
atlas_het,graphatlas_min_distortion,0.8484848737716675,12.679518461227415,64834,0.0,480,6540,0.0
atlas_het,graphatlas_min_distortion,0.8484848737716675,12.741344451904297,64834,0.0,480,6540,0.0
atlas_het,graphatlas_min_distortion,0.8484848737716675,12.71677279472351,64834,0.0,480,6540,0.0
atlas_het,graphatlas_min_distortion,0.8484848737716675,12.922205924987791,64834,0.0,480,6540,0.0
atlas_het,graphatlas_min_distortion,0.8163265585899353,10.099756002426147,64834,0.0,480,6456,0.0
atlas_het,graphatlas_min_distortion,0.8163265585899353,10.040223360061646,64834,0.0,480,6456,0.0
atlas_het,graphatlas_min_distortion,0.8163265585899353,9.8861186504364,64834,0.0,480,6456,0.0
atlas_het,graphatlas_min_distortion,0.8163265585899353,10.01363229751587,64834,0.0,480,6456,0.0
atlas_het,graphatlas_min_distortion,0.8163265585899353,14.44825005531311,64834,0.0,480,6456,0.0
atlas_het,graphatlas_min_distortion,0.8163265585899353,14.348443984985352,64834,0.0,480,6456,0.0
atlas_het,graphatlas_min_distortion,0.8163265585899353,14.314958333969116,64834,0.0,480,6456,0.0
atlas_het,graphatlas_min_distortion,0.8163265585899353,14.340396165847778,64834,0.0,480,6456,0.0
atlas_het,graphatlas_min_distortion,0.8061224222183228,10.106746912002563,64834,0.0,480,6456,0.0
atlas_het,graphatlas_min_distortion,0.8061224222183228,9.96989631652832,64834,0.0,480,6456,0.0
atlas_het,graphatlas_min_distortion,0.8061224222183228,10.413135766983032,64834,0.0,480,6456,0.0
atlas_het,graphatlas_min_distortion,0.8061224222183228,10.023173570632936,64834,0.0,480,6456,0.0
atlas_het,graphatlas_min_distortion,0.8469387888908386,15.271353721618652,64834,0.0,480,6456,0.0
atlas_het,graphatlas_min_distortion,0.8469387888908386,15.374308824539185,64834,0.0,480,6456,0.0
atlas_het,graphatlas_min_distortion,0.8469387888908386,15.403886318206789,64834,0.0,480,6456,0.0
atlas_het,graphatlas_min_distortion,0.8469387888908386,15.23675274848938,64834,0.0,480,6456,0.0
atlas_het,graphatlas_min_distortion,0.704081654548645,12.03405785560608,64834,0.0,480,6506,0.0
atlas_het,graphatlas_min_distortion,0.704081654548645,11.938498497009276,64834,0.0,480,6506,0.0
atlas_het,graphatlas_min_distortion,0.704081654548645,11.886839628219604,64834,0.0,480,6506,0.0
atlas_het,graphatlas_min_distortion,0.704081654548645,11.988196849822998,64834,0.0,480,6506,0.0
atlas_het,graphatlas_min_distortion,0.7448979616165161,14.962409019470217,64834,0.0,480,6506,0.0
atlas_het,graphatlas_min_distortion,0.7448979616165161,14.945415735244753,64834,0.0,480,6506,0.0
atlas_het,graphatlas_min_distortion,0.7448979616165161,14.988571882247925,64834,0.0,480,6506,0.0
atlas_het,graphatlas_min_distortion,0.7448979616165161,15.013533353805542,64834,0.0,480,6506,0.0
atlas_het,graphatlas_min_distortion,0.7244898080825806,13.921472311019896,64834,0.0,480,6506,0.0
atlas_het,graphatlas_min_distortion,0.7244898080825806,13.7805597782135,64834,0.0,480,6506,0.0
atlas_het,graphatlas_min_distortion,0.7244898080825806,14.217219829559326,64834,0.0,480,6506,0.0
atlas_het,graphatlas_min_distortion,0.7244898080825806,14.05270266532898,64834,0.0,480,6506,0.0
atlas_het,graphatlas_min_distortion,0.6530612111091614,8.126251220703125,64834,0.0,480,6506,0.0
atlas_het,graphatlas_min_distortion,0.6530612111091614,8.17788815498352,64834,0.0,480,6506,0.0
atlas_het,graphatlas_min_distortion,0.6530612111091614,8.15239143371582,64834,0.0,480,6506,0.0
atlas_het,graphatlas_min_distortion,0.6530612111091614,8.11862826347351,64834,0.0,480,6506,0.0
atlas_het,graphatlas_original,0.304347813129425,0.4935371875762939,64834,0.0,96,1274,0.0
atlas_het,graphatlas_original,0.304347813129425,0.4359395503997803,64834,0.0,96,1274,0.0
atlas_het,graphatlas_original,0.868686854839325,15.844722270965576,64834,0.0,480,6540,0.0
atlas_het,graphatlas_original,0.868686854839325,15.441779375076294,64834,0.0,480,6540,0.0
atlas_het,graphatlas_original,0.868686854839325,15.41702651977539,64834,0.0,480,6540,0.0
atlas_het,graphatlas_original,0.868686854839325,15.523624181747437,64834,0.0,480,6540,0.0
atlas_het,graphatlas_original,0.8585858345031738,12.409385204315186,64834,0.0,480,6540,0.0
atlas_het,graphatlas_original,0.8585858345031738,12.200971126556396,64834,0.0,480,6540,0.0
atlas_het,graphatlas_original,0.8585858345031738,12.292612314224243,64834,0.0,480,6540,0.0
atlas_het,graphatlas_original,0.8585858345031738,12.328628778457642,64834,0.0,480,6540,0.0
atlas_het,graphatlas_original,0.8585858345031738,11.056270122528076,64834,0.0,480,6540,0.0
atlas_het,graphatlas_original,0.8585858345031738,11.09166169166565,64834,0.0,480,6540,0.0
atlas_het,graphatlas_original,0.8585858345031738,11.443419456481934,64834,0.0,480,6540,0.0
atlas_het,graphatlas_original,0.8585858345031738,11.19383192062378,64834,0.0,480,6540,0.0
atlas_het,graphatlas_original,0.8888888955116272,13.065656900405884,64834,0.0,480,6540,0.0
atlas_het,graphatlas_original,0.8888888955116272,13.192281246185305,64834,0.0,480,6540,0.0
atlas_het,graphatlas_original,0.8888888955116272,13.120864868164062,64834,0.0,480,6540,0.0
atlas_het,graphatlas_original,0.8888888955116272,13.175782203674316,64834,0.0,480,6540,0.0
atlas_het,graphatlas_original,0.8163265585899353,10.071325540542604,64834,0.0,480,6456,0.0
atlas_het,graphatlas_original,0.8163265585899353,9.761902332305908,64834,0.0,480,6456,0.0
atlas_het,graphatlas_original,0.8163265585899353,10.277898073196411,64834,0.0,480,6456,0.0
atlas_het,graphatlas_original,0.8163265585899353,9.77990698814392,64834,0.0,480,6456,0.0
atlas_het,graphatlas_original,0.8061224222183228,15.58621883392334,64834,0.0,480,6456,0.0
atlas_het,graphatlas_original,0.8061224222183228,15.446366310119627,64834,0.0,480,6456,0.0
atlas_het,graphatlas_original,0.8061224222183228,15.477188348770142,64834,0.0,480,6456,0.0
atlas_het,graphatlas_original,0.8061224222183228,15.540480375289915,64834,0.0,480,6456,0.0
atlas_het,graphatlas_original,0.8469387888908386,15.510855197906494,64834,0.0,480,6456,0.0
atlas_het,graphatlas_original,0.8469387888908386,15.624934434890749,64834,0.0,480,6456,0.0
atlas_het,graphatlas_original,0.8469387888908386,16.041993856430054,64834,0.0,480,6456,0.0
atlas_het,graphatlas_original,0.8469387888908386,15.73072385787964,64834,0.0,480,6456,0.0
atlas_het,graphatlas_original,0.8367347121238708,11.980236530303957,64834,0.0,480,6456,0.0
atlas_het,graphatlas_original,0.8367347121238708,11.952651262283323,64834,0.0,480,6456,0.0
atlas_het,graphatlas_original,0.8367347121238708,11.935704469680786,64834,0.0,480,6456,0.0
atlas_het,graphatlas_original,0.8367347121238708,11.82540202140808,64834,0.0,480,6456,0.0
atlas_het,graphatlas_original,0.795918345451355,14.455997705459597,64834,0.0,480,6506,0.0
atlas_het,graphatlas_original,0.795918345451355,14.260910272598268,64834,0.0,480,6506,0.0
atlas_het,graphatlas_original,0.795918345451355,14.276530981063845,64834,0.0,480,6506,0.0
atlas_het,graphatlas_original,0.795918345451355,14.26146364212036,64834,0.0,480,6506,0.0
atlas_het,graphatlas_original,0.7755101919174194,10.476614475250244,64834,0.0,480,6506,0.0
atlas_het,graphatlas_original,0.7755101919174194,10.353752613067629,64834,0.0,480,6506,0.0
atlas_het,graphatlas_original,0.7755101919174194,10.419355630874634,64834,0.0,480,6506,0.0
atlas_het,graphatlas_original,0.7755101919174194,10.421622514724731,64834,0.0,480,6506,0.0
atlas_het,graphatlas_original,0.7244898080825806,11.80051589012146,64834,0.0,480,6506,0.0
atlas_het,graphatlas_original,0.7244898080825806,11.8493914604187,64834,0.0,480,6506,0.0
atlas_het,graphatlas_original,0.7244898080825806,12.030636072158812,64834,0.0,480,6506,0.0
atlas_het,graphatlas_original,0.7244898080825806,11.859490394592283,64834,0.0,480,6506,0.0
atlas_het,graphatlas_original,0.7244898080825806,9.927452087402344,64834,0.0,480,6506,0.0
atlas_het,graphatlas_original,0.7244898080825806,9.946069240570068,64834,0.0,480,6506,0.0
atlas_het,graphatlas_original,0.7244898080825806,9.978678941726685,64834,0.0,480,6506,0.0
atlas_het,graphatlas_original,0.7244898080825806,9.927237033843994,64834,0.0,480,6506,0.0
h2gb_ieee_cis,atn,0.4845650140318054,974.8270182609558,404397,,153880,1436736,
h2gb_pdns,atn,0.8821542836829008,409.35939264297485,24829,,1173558,41501735,
hetgb_actor,graphatlas_c,0.4870641231536865,41.04568147659302,1855653,2006124032.0,4416,24292,1913.18896484375
hetgb_amazon,graphatlas_c,0.3679568767547607,568.7453501224518,1855653,11691274240.0,24492,186100,11149.66796875
hetgb_texas,graphatlas_c,0.5,13.121439933776855,1855653,187160576.0,187,578,178.490234375
questions,graphatlas_c,0.7560377410767267,5313.493608951569,264802,14792310272.0,48921,307080,14107.04638671875
