dataset,task,model_graphatlas,metric_name,graphatlas_mean,graphatlas_std,graphatlas_runs,metric,source_id,paper_title,venue,year,table_id,source_url,dataset_version,feature_condition,split_protocol,model_published,mean,std,unit,n_runs,comparison_level,notes,mean_fraction,std_fraction,effective_comparison_level,compatibility_notes,delta_vs_published_mean
chameleon_filtered,node_classification,original,accuracy,0.3865979313850403,,1,accuracy,platonov_iclr2023_filtered,A Critical Look at the Evaluation of GNNs under Heterophily: Are We Really Making Progress?,ICLR,2023.0,filtered Chameleon/Squirrel table,https://arxiv.org/abs/2302.11640,hgb_filtered_iclr2023,native,hgb_fixed_10,CPGNN,33.0,3.15,percent,10.0,exact,Filtered graph version; do not compare with original Geom-GCN Chameleon/Squirrel.,0.33,0.0315,exact,,0.05659793138504027
chameleon_filtered,node_classification,original,accuracy,0.3865979313850403,,1,accuracy,platonov_iclr2023_filtered,A Critical Look at the Evaluation of GNNs under Heterophily: Are We Really Making Progress?,ICLR,2023.0,filtered Chameleon/Squirrel table,https://arxiv.org/abs/2302.11640,hgb_filtered_iclr2023,native,hgb_fixed_10,GPR-GNN,39.93,3.3,percent,10.0,exact,Filtered graph version; do not compare with original Geom-GCN Chameleon/Squirrel.,0.3993,0.033,exact,,-0.012702068614959705
chameleon_filtered,node_classification,original,accuracy,0.3865979313850403,,1,accuracy,platonov_iclr2023_filtered,A Critical Look at the Evaluation of GNNs under Heterophily: Are We Really Making Progress?,ICLR,2023.0,filtered Chameleon/Squirrel table,https://arxiv.org/abs/2302.11640,hgb_filtered_iclr2023,native,hgb_fixed_10,FSGNN,40.61,2.97,percent,10.0,exact,Filtered graph version; do not compare with original Geom-GCN Chameleon/Squirrel.,0.4061,0.0297,exact,,-0.019502068614959733
chameleon_filtered,node_classification,original,accuracy,0.3865979313850403,,1,accuracy,platonov_iclr2023_filtered,A Critical Look at the Evaluation of GNNs under Heterophily: Are We Really Making Progress?,ICLR,2023.0,filtered Chameleon/Squirrel table,https://arxiv.org/abs/2302.11640,hgb_filtered_iclr2023,native,hgb_fixed_10,GloGNN,25.9,3.58,percent,10.0,exact,Filtered graph version; do not compare with original Geom-GCN Chameleon/Squirrel.,0.259,0.0358,exact,,0.12759793138504028
chameleon_filtered,node_classification,original,accuracy,0.3865979313850403,,1,accuracy,platonov_iclr2023_filtered,A Critical Look at the Evaluation of GNNs under Heterophily: Are We Really Making Progress?,ICLR,2023.0,filtered Chameleon/Squirrel table,https://arxiv.org/abs/2302.11640,hgb_filtered_iclr2023,native,hgb_fixed_10,FAGCN,41.9,2.72,percent,10.0,exact,Filtered graph version; do not compare with original Geom-GCN Chameleon/Squirrel.,0.419,0.027200000000000002,exact,,-0.0324020686149597
chameleon_filtered,node_classification,original,accuracy,0.3865979313850403,,1,accuracy,platonov_iclr2023_filtered,A Critical Look at the Evaluation of GNNs under Heterophily: Are We Really Making Progress?,ICLR,2023.0,filtered Chameleon/Squirrel table,https://arxiv.org/abs/2302.11640,hgb_filtered_iclr2023,native,hgb_fixed_10,GBK-GNN,39.61,2.6,percent,10.0,exact,Filtered graph version; do not compare with original Geom-GCN Chameleon/Squirrel.,0.3961,0.026000000000000002,exact,,-0.009502068614959724
chameleon_filtered,node_classification,original,accuracy,0.3865979313850403,,1,accuracy,platonov_iclr2023_filtered,A Critical Look at the Evaluation of GNNs under Heterophily: Are We Really Making Progress?,ICLR,2023.0,filtered Chameleon/Squirrel table,https://arxiv.org/abs/2302.11640,hgb_filtered_iclr2023,native,hgb_fixed_10,JacobiConv,39.0,4.2,percent,10.0,exact,Filtered graph version; do not compare with original Geom-GCN Chameleon/Squirrel.,0.39,0.042,exact,,-0.00340206861495973
cornell,node_classification,certified_beta_1,accuracy,0.6756756901741028,,1,accuracy,,,,,,,,,,,,,,,,,,,,,
cornell,node_classification,min_distortion,accuracy,0.6216216087341309,,1,accuracy,,,,,,,,,,,,,,,,,,,,,
cornell,node_classification,original,accuracy,0.7297297716140747,,1,accuracy,,,,,,,,,,,,,,,,,,,,,
texas,node_classification,certified_beta_1,accuracy,0.5405405759811401,,1,accuracy,,,,,,,,,,,,,,,,,,,,,
texas,node_classification,min_distortion,accuracy,0.5135135054588318,,1,accuracy,,,,,,,,,,,,,,,,,,,,,
texas,node_classification,original,accuracy,0.5675675868988037,,1,accuracy,,,,,,,,,,,,,,,,,,,,,
wisconsin,node_classification,certified_beta_1,accuracy,0.7058823704719543,,1,accuracy,,,,,,,,,,,,,,,,,,,,,
wisconsin,node_classification,min_distortion,accuracy,0.7254902124404907,,1,accuracy,,,,,,,,,,,,,,,,,,,,,
wisconsin,node_classification,original,accuracy,0.7843137383460999,,1,accuracy,,,,,,,,,,,,,,,,,,,,,
