dataset,task,model,model_family,seed,split,metric_name,train_metric,val_metric,test_metric,best_epoch,last_epoch,runtime_seconds,parameters,device,num_nodes,num_edges,peak_cuda_memory_bytes
atlas_het,node_classification,graphatlas_c_beta_4,graphatlas_certified,1,0,accuracy,0.895470380783081,0.821052610874176,0.7551020383834839,45,70,14.447469711303711,64834,cpu,480,6456,0
atlas_het,node_classification,graphatlas_c_beta_4,graphatlas_certified,1,0,accuracy,0.895470380783081,0.821052610874176,0.7551020383834839,45,70,14.688189268112183,64834,cpu,480,6456,0
atlas_het,node_classification,graphatlas_c_beta_4,graphatlas_certified,1,0,accuracy,0.895470380783081,0.821052610874176,0.7551020383834839,45,70,14.476525783538818,64834,cpu,480,6456,0
atlas_het,node_classification,graphatlas_c_beta_4,graphatlas_certified,2,0,accuracy,0.8710801601409912,0.800000011920929,0.704081654548645,50,75,15.377278804779053,64834,cpu,480,6506,0
atlas_het,node_classification,graphatlas_c_beta_4,graphatlas_certified,2,0,accuracy,0.8710801601409912,0.800000011920929,0.704081654548645,50,75,15.56733775138855,64834,cpu,480,6506,0
atlas_het,node_classification,graphatlas_c_beta_4,graphatlas_certified,2,0,accuracy,0.8710801601409912,0.800000011920929,0.704081654548645,50,75,15.409546852111816,64834,cpu,480,6506,0
atlas_het,node_classification,graphatlas_c_beta_4,graphatlas_certified,3,0,accuracy,0.9372822046279907,0.8315789699554443,0.7551020383834839,50,75,15.351575136184692,64834,cpu,480,6486,0
atlas_het,node_classification,graphatlas_c_beta_4,graphatlas_certified,3,0,accuracy,0.9372822046279907,0.8315789699554443,0.7551020383834839,50,75,15.524126768112183,64834,cpu,480,6486,0
atlas_het,node_classification,graphatlas_c_beta_4,graphatlas_certified,3,0,accuracy,0.9372822046279907,0.8315789699554443,0.7551020383834839,50,75,15.354892492294312,64834,cpu,480,6486,0
atlas_het,node_classification,graphatlas_c_beta_4,graphatlas_certified,4,0,accuracy,0.9547038078308105,0.800000011920929,0.8265306353569031,60,85,17.47757124900818,64834,cpu,480,6552,0
atlas_het,node_classification,graphatlas_c_beta_4,graphatlas_certified,4,0,accuracy,0.9547038078308105,0.800000011920929,0.8265306353569031,60,85,17.488651990890503,64834,cpu,480,6552,0
atlas_het,node_classification,graphatlas_c_beta_4,graphatlas_certified,4,0,accuracy,0.9547038078308105,0.800000011920929,0.8265306353569031,60,85,17.39054012298584,64834,cpu,480,6552,0
